Ticket_ID,Ticket_Date,Customer_ID,Department,Agent_Name,Category,Sub_Category,Priority,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Status,Customer_Satisfaction,Reopened,Channel,Root_Cause,Month,Year
TKT008132,2024-04-02,CUST00123,Finance,Priya Patel,Network,Connectivity,Medium,Resolved,12.76,12,Breached,3.2,No,Phone,Configuration Error,Apr 2024,2024
TKT023139,2024-04-02,CUST03805,Operations,Aarav Sharma,Software,License Issue,Low,Open,2.28,8,Met,3.8,Yes,Portal,Hardware Failure,Apr 2024,2024
TKT009294,2024-04-02,CUST01844,Sales,Arjun Shah,Hardware,Printer,High,Resolved,8.08,8,Breached,3.5,No,Portal,Configuration Error,Apr 2024,2024
TKT003331,2024-04-02,CUST01379,IT,Rohan Kapoor,Application Support,Database Support,Medium,Resolved,5.86,12,Met,4.0,No,Portal,Hardware Failure,Apr 2024,2024
TKT037856,2024-04-02,CUST04256,HR,Neha Gupta,Software,Update/Upgrade,Low,Resolved,1.4,8,Met,4.1,No,Phone,Unknown,Apr 2024,2024
TKT017576,2024-04-02,CUST02197,Sales,Saurabh Yadav,Network,VPN,Medium,Resolved,5.39,12,Met,4.0,No,Portal,Software Bug,Apr 2024,2024
TKT043760,2024-04-02,CUST03710,Finance,Rohan Kapoor,Software,Update/Upgrade,High,Open,6.11,8,Met,3.7,No,Phone,Network Issue,Apr 2024,2024
TKT002911,2024-04-02,CUST01508,Others,Aditya Jain,Software,Update/Upgrade,Medium,Resolved,3.68,12,Met,3.7,No,Email,Unknown,Apr 2024,2024
TKT032621,2024-04-02,CUST03587,Sales,Nikhil Patil,Hardware,Monitor,Medium,Open,5.83,12,Met,4.7,No,Portal,Access Issue,Apr 2024,2024
TKT042139,2024-04-02,CUST03985,Operations,Aditya Jain,Application Support,Database Support,Medium,Open,1.86,12,Met,4.2,No,Chat,Unknown,Apr 2024,2024
TKT009433,2024-04-02,CUST03406,Finance,Meera Iyer,Hardware,Printer,Low,Resolved,1.35,8,Met,4.2,No,Email,Software Bug,Apr 2024,2024
TKT010314,2024-04-02,CUST01998,Sales,Aditya Jain,Network,Connectivity,Medium,Resolved,2.39,12,Met,4.0,No,Email,Network Issue,Apr 2024,2024
TKT019409,2024-04-02,CUST01975,Others,Meera Iyer,Network,VPN,High,Pending,33.18,8,Breached,2.5,No,Email,User Error,Apr 2024,2024
TKT049657,2024-04-02,CUST00482,HR,Isha Malhotra,Hardware,Monitor,High,Resolved,6.84,8,Met,3.9,No,Chat,Network Issue,Apr 2024,2024
TKT026030,2024-04-02,CUST02012,Marketing,Vikram Rao,Hardware,Peripheral,Low,Resolved,0.84,8,Met,3.8,No,Email,Software Bug,Apr 2024,2024
TKT005155,2024-04-02,CUST02337,IT,Arjun Shah,Application Support,Email Support,Low,Open,1.96,8,Met,4.7,No,Email,Software Bug,Apr 2024,2024
TKT024697,2024-04-02,CUST02993,Sales,Karan Mehta,Hardware,Printer,Low,Resolved,1.29,8,Met,4.4,No,Email,User Error,Apr 2024,2024
TKT037688,2024-04-02,CUST02199,IT,Aarav Sharma,Access & Permissions,Role Access,Medium,Resolved,4.45,12,Met,4.6,No,Phone,Unknown,Apr 2024,2024
TKT003153,2024-04-02,CUST01708,Others,Saurabh Yadav,Application Support,Email Support,High,Resolved,4.69,8,Met,4.0,No,Email,Network Issue,Apr 2024,2024
TKT045268,2024-04-02,CUST04818,Operations,Aarav Sharma,Application Support,ERP Support,High,Resolved,3.94,8,Breached,3.1,No,Phone,Network Issue,Apr 2024,2024
TKT044827,2024-04-02,CUST04561,Marketing,Sneha Desai,Software,License Issue,High,Open,6.27,8,Met,3.7,No,Phone,Network Issue,Apr 2024,2024
TKT004324,2024-04-02,CUST01311,Marketing,Vikram Rao,Software,Installation,High,Open,8.33,8,Breached,3.0,No,Phone,Configuration Error,Apr 2024,2024
TKT013581,2024-04-02,CUST02698,IT,Saurabh Yadav,Hardware,Monitor,High,Resolved,5.12,8,Met,5.0,No,Email,User Error,Apr 2024,2024
TKT047637,2024-04-02,CUST00899,Operations,Nikhil Patil,Hardware,Printer,Medium,Resolved,6.85,12,Met,3.9,No,Chat,Software Bug,Apr 2024,2024
TKT033479,2024-04-02,CUST04050,IT,Pooja Nair,Software,Installation,Critical,Resolved,53.81,4,Breached,2.6,No,Email,Configuration Error,Apr 2024,2024
TKT010494,2024-04-02,CUST03517,IT,Isha Malhotra,Software,License Issue,Low,In Progress,1.1,8,Met,4.2,No,Portal,Hardware Failure,Apr 2024,2024
TKT015575,2024-04-02,CUST01185,HR,Vikram Rao,Software,Update/Upgrade,Medium,Open,4.64,12,Met,3.5,No,Portal,Configuration Error,Apr 2024,2024
TKT019085,2024-04-02,CUST02236,IT,Karan Mehta,Network,Wi-Fi,Critical,Resolved,30.83,4,Breached,2.1,Yes,Email,Configuration Error,Apr 2024,2024
TKT047045,2024-04-02,CUST04756,Finance,Isha Malhotra,Network,Wi-Fi,Medium,Resolved,8.9,12,Met,3.5,No,Portal,User Error,Apr 2024,2024
TKT019500,2024-04-02,CUST03240,Marketing,Vikram Rao,Access & Permissions,Account Lock,Critical,Resolved,8.24,4,Breached,3.5,No,Portal,User Error,Apr 2024,2024
TKT019096,2024-04-02,CUST04130,Finance,Priya Patel,Application Support,Email Support,High,Resolved,14.11,8,Breached,3.1,No,Email,Network Issue,Apr 2024,2024
TKT026809,2024-04-02,CUST04537,Operations,Rohan Kapoor,Software,License Issue,Critical,Resolved,17.77,4,Breached,3.0,No,Portal,Unknown,Apr 2024,2024
TKT032888,2024-04-02,CUST04551,Finance,Neha Gupta,Network,Wi-Fi,Low,Resolved,1.94,8,Met,3.8,No,Phone,Network Issue,Apr 2024,2024
TKT035594,2024-04-02,CUST00830,Others,Arjun Shah,Software,Installation,Critical,Resolved,32.3,4,Breached,3.2,No,Phone,Network Issue,Apr 2024,2024
TKT011366,2024-04-02,CUST00328,Sales,Simran Kaur,Hardware,Laptop/Desktop,Low,Resolved,3.49,8,Met,4.7,No,Email,Configuration Error,Apr 2024,2024
TKT022553,2024-04-02,CUST02415,HR,Simran Kaur,Access & Permissions,Password Reset,Medium,Resolved,3.85,12,Met,4.2,No,Portal,Software Bug,Apr 2024,2024
TKT017632,2024-04-02,CUST00571,Finance,Anjali Verma,Access & Permissions,Password Reset,Low,Pending,2.37,8,Met,4.5,No,Phone,Configuration Error,Apr 2024,2024
TKT004250,2024-04-02,CUST02383,HR,Riya Kulkarni,Application Support,Database Support,Critical,Resolved,8.58,4,Breached,3.4,No,Portal,Hardware Failure,Apr 2024,2024
TKT008485,2024-04-02,CUST01066,IT,Aditya Jain,Access & Permissions,Permission Change,Medium,Resolved,2.65,12,Met,3.6,No,Portal,Configuration Error,Apr 2024,2024
TKT012979,2024-04-02,CUST00464,Sales,Rohan Kapoor,Network,Wi-Fi,Low,Resolved,1.91,8,Met,4.8,No,Phone,Hardware Failure,Apr 2024,2024
TKT011385,2024-04-02,CUST03560,Others,Arjun Shah,Network,Slow Network,Low,Resolved,2.98,8,Met,4.5,No,Email,Network Issue,Apr 2024,2024
TKT043822,2024-04-02,CUST04235,Marketing,Rahul Joshi,Network,Slow Network,Low,Resolved,3.49,8,Met,4.4,No,Email,Access Issue,Apr 2024,2024
TKT047145,2024-04-02,CUST01696,Marketing,Karan Mehta,Network,Connectivity,Low,Resolved,1.73,8,Met,4.3,No,Phone,Network Issue,Apr 2024,2024
TKT010396,2024-04-02,CUST04783,Operations,Anjali Verma,Network,VPN,High,Resolved,27.61,8,Breached,2.5,No,Email,Hardware Failure,Apr 2024,2024
TKT014423,2024-04-02,CUST03843,Finance,Vikram Rao,Hardware,Peripheral,Low,Pending,4.36,8,Met,4.9,No,Chat,Hardware Failure,Apr 2024,2024
TKT021503,2024-04-02,CUST04670,Marketing,Anjali Verma,Application Support,ERP Support,High,Resolved,4.43,8,Met,4.1,No,Portal,Network Issue,Apr 2024,2024
TKT028707,2024-04-02,CUST03594,Sales,Simran Kaur,Access & Permissions,Permission Change,Low,In Progress,2.4,8,Met,4.1,No,Portal,User Error,Apr 2024,2024
TKT006794,2024-04-02,CUST03046,Operations,Sneha Desai,Hardware,Peripheral,Low,Resolved,3.51,8,Met,4.5,No,Portal,Hardware Failure,Apr 2024,2024
TKT030048,2024-04-02,CUST03927,HR,Amit Singh,Network,Wi-Fi,Medium,Resolved,7.47,12,Met,4.8,No,Email,User Error,Apr 2024,2024
TKT000207,2024-04-02,CUST02372,Sales,Saurabh Yadav,Access & Permissions,Permission Change,Critical,Open,14.76,4,Breached,4.1,Yes,Email,User Error,Apr 2024,2024
TKT030154,2024-04-02,CUST04966,Finance,Simran Kaur,Access & Permissions,Role Access,Low,Resolved,1.85,8,Met,5.0,No,Phone,Configuration Error,Apr 2024,2024
TKT040908,2024-04-02,CUST04788,HR,Pooja Nair,Network,Slow Network,Medium,Open,4.83,12,Met,4.7,No,Email,Network Issue,Apr 2024,2024
TKT012201,2024-04-02,CUST04271,HR,Aditya Jain,Hardware,Peripheral,Medium,In Progress,2.42,12,Met,5.0,No,Chat,Software Bug,Apr 2024,2024
TKT018651,2024-04-02,CUST03336,IT,Kavya Reddy,Network,Connectivity,Low,Open,1.67,8,Met,4.5,No,Phone,User Error,Apr 2024,2024
TKT030244,2024-04-02,CUST03895,Others,Vikram Rao,Hardware,Monitor,High,Resolved,5.56,8,Met,4.5,Yes,Email,User Error,Apr 2024,2024
TKT028384,2024-04-02,CUST00494,Sales,Pooja Nair,Network,Wi-Fi,Critical,Resolved,26.68,4,Breached,2.6,No,Portal,Hardware Failure,Apr 2024,2024
TKT018682,2024-04-02,CUST03952,Marketing,Karan Mehta,Software,License Issue,Critical,Resolved,23.19,4,Breached,2.3,No,Portal,Hardware Failure,Apr 2024,2024
TKT041011,2024-04-02,CUST00425,Others,Neha Gupta,Network,VPN,Medium,Pending,5.39,12,Met,4.1,No,Portal,User Error,Apr 2024,2024
TKT012462,2024-04-02,CUST04433,HR,Meera Iyer,Access & Permissions,Account Lock,Low,Resolved,3.73,8,Met,4.0,No,Portal,Hardware Failure,Apr 2024,2024
TKT016436,2024-04-02,CUST01092,IT,Aarav Sharma,Hardware,Laptop/Desktop,Medium,Resolved,1.58,12,Met,4.5,Yes,Phone,Software Bug,Apr 2024,2024
TKT028172,2024-04-02,CUST04982,IT,Nikhil Patil,Hardware,Printer,Low,In Progress,1.86,8,Met,5.0,No,Email,Software Bug,Apr 2024,2024
TKT040816,2024-04-02,CUST02839,Others,Vikram Rao,Application Support,ERP Support,Low,Resolved,1.79,8,Met,4.6,No,Phone,Hardware Failure,Apr 2024,2024
TKT002174,2024-04-02,CUST04293,IT,Karan Mehta,Network,Connectivity,Low,Open,2.12,8,Met,4.5,No,Portal,Access Issue,Apr 2024,2024
TKT040197,2024-04-02,CUST00635,IT,Rohan Kapoor,Software,Application Error,Low,In Progress,1.91,8,Met,3.6,No,Email,Unknown,Apr 2024,2024
TKT036483,2024-04-02,CUST01602,Marketing,Nikhil Patil,Hardware,Printer,Medium,Resolved,5.39,12,Met,3.6,No,Email,User Error,Apr 2024,2024
TKT007134,2024-04-02,CUST04545,Marketing,Karan Mehta,Access & Permissions,Account Lock,Medium,In Progress,3.1,12,Met,4.7,No,Email,User Error,Apr 2024,2024
TKT047459,2024-04-02,CUST01211,Marketing,Rahul Joshi,Network,Wi-Fi,Low,Open,1.98,8,Met,4.4,No,Phone,Network Issue,Apr 2024,2024
TKT036841,2024-04-02,CUST00422,Others,Amit Singh,Network,Wi-Fi,Low,Resolved,2.88,8,Met,3.7,No,Phone,User Error,Apr 2024,2024
TKT021092,2024-04-02,CUST02950,IT,Simran Kaur,Software,Application Error,Low,Resolved,2.7,8,Met,3.5,No,Email,User Error,Apr 2024,2024
TKT040459,2024-04-02,CUST03005,HR,Kavya Reddy,Software,Installation,Low,Resolved,0.5,8,Met,4.7,No,Phone,Network Issue,Apr 2024,2024
TKT021102,2024-04-02,CUST02282,Finance,Neha Gupta,Software,License Issue,Low,Resolved,2.97,8,Met,4.8,No,Phone,Network Issue,Apr 2024,2024
TKT021171,2024-04-02,CUST04855,Operations,Aarav Sharma,Hardware,Printer,Low,Open,2.55,8,Met,4.8,No,Portal,User Error,Apr 2024,2024
TKT029283,2024-04-02,CUST00288,Others,Isha Malhotra,Hardware,Peripheral,Medium,Resolved,4.7,12,Met,4.7,No,Email,Software Bug,Apr 2024,2024
TKT001824,2024-04-02,CUST03547,IT,Aarav Sharma,Hardware,Monitor,High,Resolved,17.39,8,Breached,3.7,No,Phone,Network Issue,Apr 2024,2024
TKT029248,2024-04-02,CUST00291,IT,Karan Mehta,Software,License Issue,Low,Pending,2.49,8,Met,3.6,No,Portal,Configuration Error,Apr 2024,2024
TKT007014,2024-04-02,CUST01199,Sales,Neha Gupta,Application Support,ERP Support,Low,In Progress,3.59,8,Met,3.8,No,Email,User Error,Apr 2024,2024
TKT001949,2024-04-02,CUST04965,Finance,Saurabh Yadav,Hardware,Monitor,Low,Resolved,1.8,8,Met,4.6,No,Portal,Network Issue,Apr 2024,2024
TKT018500,2024-04-02,CUST04937,Operations,Saurabh Yadav,Application Support,ERP Support,Low,Open,2.8,8,Met,4.1,No,Portal,Software Bug,Apr 2024,2024
TKT029822,2024-04-02,CUST04065,Sales,Simran Kaur,Hardware,Peripheral,Medium,In Progress,1.31,12,Met,4.5,Yes,Email,User Error,Apr 2024,2024
TKT000064,2024-04-02,CUST02855,Marketing,Aditya Jain,Software,License Issue,Low,Open,1.23,8,Met,3.8,No,Email,Hardware Failure,Apr 2024,2024
TKT036464,2024-04-02,CUST00685,HR,Vikram Rao,Application Support,ERP Support,Medium,Pending,4.13,12,Met,4.6,No,Email,Software Bug,Apr 2024,2024
TKT047354,2024-04-02,CUST04591,IT,Rohan Kapoor,Software,Application Error,Medium,In Progress,1.99,12,Met,4.4,No,Phone,Hardware Failure,Apr 2024,2024
TKT014572,2024-04-02,CUST03290,IT,Rahul Joshi,Network,Wi-Fi,Medium,Resolved,5.3,12,Met,3.7,No,Chat,Network Issue,Apr 2024,2024
TKT039847,2024-04-02,CUST00760,Sales,Rohan Kapoor,Access & Permissions,Permission Change,Low,Resolved,1.84,8,Met,4.3,No,Portal,Configuration Error,Apr 2024,2024
TKT030836,2024-04-02,CUST03856,IT,Anjali Verma,Application Support,CRM Support,Medium,Resolved,7.43,12,Met,4.0,No,Chat,Unknown,Apr 2024,2024
TKT027946,2024-04-02,CUST00224,Marketing,Neha Gupta,Software,Update/Upgrade,Low,Resolved,0.74,8,Met,3.2,No,Phone,Hardware Failure,Apr 2024,2024
TKT007835,2024-04-02,CUST03041,Finance,Vikram Rao,Network,Connectivity,Low,Resolved,4.0,8,Breached,3.6,No,Phone,Configuration Error,Apr 2024,2024
TKT041351,2024-04-02,CUST03811,Finance,Meera Iyer,Application Support,ERP Support,Medium,Resolved,1.65,12,Met,3.8,No,Portal,Access Issue,Apr 2024,2024
TKT046215,2024-04-02,CUST04468,IT,Rohan Kapoor,Software,Installation,Low,Resolved,2.12,8,Met,4.0,No,Email,Configuration Error,Apr 2024,2024
TKT033992,2024-04-03,CUST02576,Marketing,Vikram Rao,Network,VPN,High,Open,4.95,8,Met,4.3,No,Portal,User Error,Apr 2024,2024
TKT026464,2024-04-03,CUST00012,Sales,Rahul Joshi,Network,Connectivity,Medium,Resolved,3.99,12,Met,3.6,No,Email,Network Issue,Apr 2024,2024
TKT046393,2024-04-03,CUST04732,Operations,Simran Kaur,Application Support,ERP Support,Low,Open,2.35,8,Met,4.1,No,Email,Configuration Error,Apr 2024,2024
TKT013083,2024-04-03,CUST01011,Others,Sneha Desai,Access & Permissions,Password Reset,Medium,Resolved,4.66,12,Met,4.4,No,Email,Access Issue,Apr 2024,2024
TKT011093,2024-04-03,CUST01250,Finance,Aditya Jain,Software,License Issue,Medium,Open,4.84,12,Met,4.0,No,Portal,Software Bug,Apr 2024,2024
TKT017429,2024-04-03,CUST04628,Marketing,Riya Kulkarni,Network,Slow Network,Low,Pending,1.0,8,Met,4.0,No,Portal,Unknown,Apr 2024,2024
TKT033251,2024-04-03,CUST02252,Sales,Simran Kaur,Software,Application Error,Low,Resolved,2.35,8,Met,4.3,No,Phone,Software Bug,Apr 2024,2024
TKT018118,2024-04-03,CUST04434,Finance,Riya Kulkarni,Hardware,Peripheral,High,Resolved,14.2,8,Breached,2.7,No,Portal,Unknown,Apr 2024,2024
TKT017216,2024-04-03,CUST02339,Sales,Arjun Shah,Hardware,Printer,High,In Progress,10.09,8,Breached,3.1,No,Email,Access Issue,Apr 2024,2024
TKT032115,2024-04-03,CUST00831,Others,Nikhil Patil,Network,Wi-Fi,Low,Resolved,2.2,8,Met,5.0,No,Phone,Access Issue,Apr 2024,2024
TKT037196,2024-04-03,CUST03499,Finance,Neha Gupta,Hardware,Laptop/Desktop,High,In Progress,4.23,8,Met,3.8,No,Portal,Network Issue,Apr 2024,2024
TKT013158,2024-04-03,CUST00354,IT,Riya Kulkarni,Application Support,Email Support,Medium,In Progress,5.81,12,Met,4.2,No,Email,User Error,Apr 2024,2024
TKT002732,2024-04-03,CUST01687,Finance,Meera Iyer,Software,Update/Upgrade,High,Resolved,6.55,8,Met,3.8,Yes,Chat,Configuration Error,Apr 2024,2024
TKT042564,2024-04-03,CUST00247,Finance,Nikhil Patil,Software,Application Error,Low,In Progress,3.88,8,Met,4.7,No,Portal,Configuration Error,Apr 2024,2024
TKT035155,2024-04-03,CUST04476,Finance,Karan Mehta,Application Support,Database Support,High,Resolved,10.68,8,Breached,3.7,No,Portal,Access Issue,Apr 2024,2024
TKT015452,2024-04-03,CUST03048,Operations,Aditya Jain,Software,License Issue,Medium,Open,3.98,12,Met,4.9,No,Portal,Access Issue,Apr 2024,2024
TKT000896,2024-04-03,CUST00309,Operations,Vikram Rao,Access & Permissions,Permission Change,Critical,Resolved,5.12,4,Breached,3.0,No,Email,Hardware Failure,Apr 2024,2024
TKT026599,2024-04-03,CUST00109,Marketing,Saurabh Yadav,Application Support,ERP Support,Medium,Open,5.28,12,Met,3.8,No,Portal,Software Bug,Apr 2024,2024
TKT013425,2024-04-03,CUST03916,IT,Simran Kaur,Network,Wi-Fi,Low,Resolved,3.8,8,Met,4.2,No,Email,Software Bug,Apr 2024,2024
TKT044979,2024-04-03,CUST04714,IT,Nikhil Patil,Software,License Issue,Low,Resolved,2.84,8,Met,4.6,No,Portal,Network Issue,Apr 2024,2024
TKT007688,2024-04-03,CUST00291,Finance,Isha Malhotra,Access & Permissions,Account Lock,Medium,Pending,3.08,12,Met,4.6,No,Portal,Unknown,Apr 2024,2024
TKT020540,2024-04-03,CUST03919,Sales,Anjali Verma,Hardware,Monitor,Critical,Resolved,11.37,4,Breached,3.1,No,Portal,Software Bug,Apr 2024,2024
TKT003931,2024-04-03,CUST03750,Sales,Anjali Verma,Application Support,Email Support,High,Resolved,9.57,8,Breached,3.2,No,Portal,Access Issue,Apr 2024,2024
TKT002125,2024-04-03,CUST03669,Finance,Anjali Verma,Application Support,CRM Support,High,Resolved,3.43,8,Met,4.3,No,Portal,User Error,Apr 2024,2024
TKT013087,2024-04-03,CUST00948,Operations,Sneha Desai,Hardware,Printer,Critical,Open,14.78,4,Breached,3.4,No,Portal,Hardware Failure,Apr 2024,2024
TKT024405,2024-04-03,CUST04892,Operations,Simran Kaur,Software,Installation,High,Resolved,4.94,8,Met,4.3,No,Portal,Access Issue,Apr 2024,2024
TKT045447,2024-04-03,CUST03375,Marketing,Aditya Jain,Software,License Issue,Low,Resolved,1.25,8,Met,4.2,No,Email,Configuration Error,Apr 2024,2024
TKT026572,2024-04-03,CUST03609,Finance,Aditya Jain,Software,Installation,High,Open,7.92,8,Met,4.1,No,Phone,Access Issue,Apr 2024,2024
TKT049916,2024-04-03,CUST03702,Others,Rohan Kapoor,Software,Update/Upgrade,Low,Resolved,0.45,8,Met,4.2,No,Phone,Access Issue,Apr 2024,2024
TKT039154,2024-04-03,CUST02212,Operations,Vikram Rao,Software,Application Error,Critical,Resolved,18.04,4,Breached,3.5,No,Email,Access Issue,Apr 2024,2024
TKT029567,2024-04-03,CUST04290,Marketing,Rohan Kapoor,Network,Connectivity,Medium,Resolved,5.4,12,Met,3.6,No,Email,Network Issue,Apr 2024,2024
TKT019770,2024-04-03,CUST04578,Others,Meera Iyer,Software,Update/Upgrade,Low,Resolved,3.28,8,Met,5.0,No,Portal,Network Issue,Apr 2024,2024
TKT024986,2024-04-03,CUST04681,IT,Pooja Nair,Network,VPN,Medium,Resolved,3.93,12,Met,4.6,No,Portal,Software Bug,Apr 2024,2024
TKT030215,2024-04-03,CUST02497,Marketing,Rahul Joshi,Access & Permissions,Role Access,Low,Resolved,1.44,8,Met,4.1,No,Email,User Error,Apr 2024,2024
TKT007870,2024-04-03,CUST00076,Marketing,Saurabh Yadav,Hardware,Laptop/Desktop,Medium,Resolved,2.73,12,Met,4.9,No,Email,Software Bug,Apr 2024,2024
TKT034924,2024-04-03,CUST01295,Finance,Rahul Joshi,Network,Connectivity,Low,Resolved,4.23,8,Met,4.7,No,Chat,Unknown,Apr 2024,2024
TKT022836,2024-04-03,CUST04006,Finance,Rohan Kapoor,Application Support,Database Support,Medium,Resolved,6.21,12,Met,4.4,No,Portal,Software Bug,Apr 2024,2024
TKT013809,2024-04-03,CUST03501,Sales,Pooja Nair,Network,VPN,High,Resolved,5.97,8,Met,5.0,No,Email,User Error,Apr 2024,2024
TKT029021,2024-04-03,CUST01420,Finance,Amit Singh,Software,License Issue,Low,Resolved,2.17,8,Met,4.5,No,Email,Access Issue,Apr 2024,2024
TKT045634,2024-04-03,CUST04746,Finance,Isha Malhotra,Application Support,Database Support,Medium,Resolved,1.44,12,Met,4.7,No,Chat,Software Bug,Apr 2024,2024
TKT003770,2024-04-03,CUST00013,IT,Meera Iyer,Hardware,Peripheral,Medium,Resolved,5.0,12,Met,4.5,No,Email,Hardware Failure,Apr 2024,2024
TKT030927,2024-04-03,CUST03729,IT,Isha Malhotra,Application Support,Email Support,Critical,Resolved,11.94,4,Breached,3.5,No,Portal,Hardware Failure,Apr 2024,2024
TKT025094,2024-04-03,CUST00049,IT,Isha Malhotra,Access & Permissions,Account Lock,Medium,Open,2.8,12,Met,5.0,No,Email,Software Bug,Apr 2024,2024
TKT004490,2024-04-03,CUST02922,Operations,Priya Patel,Access & Permissions,Role Access,Critical,Resolved,15.92,4,Breached,3.0,No,Email,Software Bug,Apr 2024,2024
TKT040667,2024-04-03,CUST01135,IT,Simran Kaur,Hardware,Monitor,High,Resolved,6.18,8,Met,4.8,No,Phone,Network Issue,Apr 2024,2024
TKT036520,2024-04-03,CUST02636,IT,Neha Gupta,Access & Permissions,Password Reset,Low,Resolved,2.45,8,Met,3.9,No,Phone,Network Issue,Apr 2024,2024
TKT039027,2024-04-03,CUST02071,Others,Karan Mehta,Software,Installation,Low,Resolved,8.59,8,Breached,3.3,No,Email,Configuration Error,Apr 2024,2024
TKT035046,2024-04-03,CUST01652,Marketing,Neha Gupta,Software,Installation,Low,Resolved,2.15,8,Met,4.3,No,Chat,User Error,Apr 2024,2024
TKT026252,2024-04-03,CUST00707,Finance,Meera Iyer,Application Support,ERP Support,High,Resolved,11.29,8,Breached,2.6,No,Email,Software Bug,Apr 2024,2024
TKT035423,2024-04-03,CUST03914,Marketing,Neha Gupta,Network,VPN,Medium,Resolved,3.34,12,Met,4.1,No,Chat,Configuration Error,Apr 2024,2024
TKT024808,2024-04-03,CUST04685,IT,Riya Kulkarni,Software,Update/Upgrade,Medium,In Progress,4.99,12,Met,3.7,No,Portal,Software Bug,Apr 2024,2024
TKT019852,2024-04-03,CUST00966,IT,Saurabh Yadav,Application Support,Database Support,Critical,Pending,15.26,4,Met,4.3,No,Phone,Unknown,Apr 2024,2024
TKT020305,2024-04-03,CUST01497,Others,Pooja Nair,Access & Permissions,Role Access,Medium,Resolved,4.67,12,Met,4.6,No,Chat,Access Issue,Apr 2024,2024
TKT029051,2024-04-03,CUST01674,Others,Isha Malhotra,Software,Update/Upgrade,Low,Resolved,2.34,8,Met,4.5,No,Portal,Access Issue,Apr 2024,2024
TKT011209,2024-04-03,CUST03361,HR,Priya Patel,Software,Application Error,Low,Open,3.53,8,Met,3.6,No,Portal,User Error,Apr 2024,2024
TKT048285,2024-04-03,CUST02236,Finance,Aarav Sharma,Software,Application Error,Low,Resolved,2.91,8,Met,4.3,No,Phone,User Error,Apr 2024,2024
TKT048863,2024-04-03,CUST03130,Sales,Anjali Verma,Application Support,ERP Support,High,Resolved,2.82,8,Met,5.0,No,Phone,Software Bug,Apr 2024,2024
TKT024663,2024-04-03,CUST04465,Others,Sneha Desai,Application Support,Email Support,Low,Resolved,2.56,8,Met,4.8,No,Portal,Access Issue,Apr 2024,2024
TKT002658,2024-04-03,CUST01254,IT,Kavya Reddy,Access & Permissions,Role Access,Low,Resolved,2.14,8,Met,4.4,No,Portal,Unknown,Apr 2024,2024
TKT043764,2024-04-03,CUST03132,Finance,Aarav Sharma,Software,Application Error,Medium,Resolved,4.3,12,Met,4.2,No,Email,Configuration Error,Apr 2024,2024
TKT018505,2024-04-03,CUST03564,Finance,Saurabh Yadav,Software,License Issue,Critical,Resolved,10.08,4,Breached,3.3,No,Phone,Hardware Failure,Apr 2024,2024
TKT039609,2024-04-03,CUST03711,HR,Anjali Verma,Network,Wi-Fi,Medium,Resolved,18.21,12,Met,3.3,No,Portal,Software Bug,Apr 2024,2024
TKT002678,2024-04-03,CUST02560,IT,Anjali Verma,Network,VPN,Low,Open,1.23,8,Met,4.7,No,Email,Unknown,Apr 2024,2024
